facilityid,name,address,city,county,state,address,county_state,zip,capacity,type,securelvl,status,ice_facility,latitude,longitude,historical_90,slow_90,no_90,rapid_90,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_RISKS,WFIR_RISKR
10005663,SANDERS COUNTY JAIL,1115 MAIN ST,THOMPSON FALLS,SANDERS,MT,1115 MAIN ST THOMPSON FALLS MT 59873,SANDERS_MT,59873,50,COUNTY,NOT AVAILABLE,OPEN,N,47.597002,-115.355133,1.39364,13.6879,32.2425,10.0934,249519.7514,11.63545306,Relatively Low,15.27023768,Relatively Moderate
10001936,BUTTE PRE-RELEASE / WOMEN'S TRANSITIONAL CENTER,62 W BROADWAY ST,BUTTE,SILVER BOW,MT,62 W BROADWAY ST BUTTE MT 59701,SILVER BOW_MT,59701,220,STATE,MINIMUM,OPEN,N,46.003896,-112.533839,0.008,2.104,13.84,1.136,#N/A,#N/A,#N/A,#N/A,#N/A
10006184,CONNECTIONS CORRECTIONS - BUTTE,111 WEST BROADWAY,BUTTE,SILVER BOW,MT,111 WEST BROADWAY BUTTE MT 59701,SILVER BOW_MT,59701,52,STATE,MINIMUM,OPEN,N,46.003896,-112.533839,0.008,2.104,13.84,1.136,#N/A,#N/A,#N/A,#N/A,#N/A
10001161,MONTANA CHEMICAL DEPENDENCY CENTER,525 E. MERCURY,BUTTE,SILVER BOW,MT,525 E. MERCURY BUTTE MT 59701,SILVER BOW_MT,59701,5,STATE,NOT AVAILABLE,OPEN,N,46.003896,-112.533839,0.008,2.104,13.84,1.136,#N/A,#N/A,#N/A,#N/A,#N/A
10001935,BUTTE SILVER BOW DETENTION FACILITY,155 W QUARTZ ST,BUTTE,SILVER BOW,MT,155 W QUARTZ ST BUTTE MT 59701,SILVER BOW_MT,59701,72,COUNTY,MAXIMUM,OPEN,N,46.003896,-112.533839,0.008,2.104,13.84,1.136,#N/A,#N/A,#N/A,#N/A,#N/A
10001151,CROSSROADS CORRECTIONAL CENTER,50 CROSSROADS DR,SHELBY,TOOLE,MT,50 CROSSROADS DR SHELBY MT 59474,TOOLE_MT,59474,664,MULTI,MAXIMUM,OPEN,N,48.50189,-111.893481,2.71225,22.7179,45.1538,16.9744,551.8807394,1.51599139,Very Low,1.386107529,Very Low
10001152,TOOLE COUNTY DETENTION FACILITY,235 DEER LODGE AVE,SHELBY,TOOLE,MT,235 DEER LODGE AVE SHELBY MT 59474,TOOLE_MT,59474,50,COUNTY,NOT AVAILABLE,OPEN,N,48.507337,-111.855947,2.71225,22.7179,45.1538,16.9744,551.8807394,1.51599139,Very Low,1.386107529,Very Low
10005658,VALLEY COUNTY JAIL / SHERIFF,501 COURT SQUARE,GLASGOW,VALLEY,MT,501 COURT SQUARE GLASGOW MT 59230,VALLEY_MT,59230,50,COUNTY,NOT AVAILABLE,OPEN,N,48.192874,-106.637858,8.0324,33.9903,56.9438,27.5151,5923.672769,3.34409553,Very Low,4.217054677,Very Low
10005675,WHEATLAND COUNTY SHERIFF'S OFFICE,203 A AVENUE NORTHWEST,HARLOWTON,WHEATLAND,MT,203 A AVENUE NORTHWEST HARLOWTON MT 59036,WHEATLAND_MT,59036,50,COUNTY,NOT AVAILABLE,OPEN,N,46.436925,-109.836251,1.07576,15.7348,37.9811,10.8106,5167.253121,3.195225898,Very Low,4.299302429,Very Low
10005669,WIBAUX COUNTY JAIL,200 S WIBAUX ST,WIBAUX,WIBAUX,MT,200 S WIBAUX ST WIBAUX MT 59353,WIBAUX_MT,59353,50,COUNTY,NOT AVAILABLE,OPEN,N,46.836909,-104.226075,11.321,39.5,63.1605,33.3333,750.1971834,1.679345798,Very Low,2.28154111,Very Low
10003626,MONTANA WOMEN'S PRISON,701 S 27TH ST,BILLINGS,YELLOWSTONE,MT,701 S 27TH ST BILLINGS MT 59101,YELLOWSTONE_MT,59101,194,STATE,MAXIMUM,OPEN,N,45.774948,-108.496062,10.9779,42.2826,66.9536,35.0177,373881.3072,13.31454224,Relatively Low,10.31694886,Relatively Low
10003627,YELLOWSTONE COUNTY DETENTION FACILITY,3165 KING AVE E,BILLINGS,YELLOWSTONE,MT,3165 KING AVE E BILLINGS MT 59101,YELLOWSTONE_MT,59101,274,COUNTY,MAXIMUM,OPEN,N,45.756361,-108.501974,10.9779,42.2826,66.9536,35.0177,373881.3072,13.31454224,Relatively Low,10.31694886,Relatively Low
10006578,ALPHA HOUSE PRE-RELEASE CENTER,3109 1ST AVENUE NORTH,BILLINGS,YELLOWSTONE,MT,3109 1ST AVENUE NORTH BILLINGS MT 59101,YELLOWSTONE_MT,59101,50,STATE,NOT AVAILABLE,OPEN,N,45.780192,-108.510078,10.9779,42.2826,66.9536,35.0177,373881.3072,13.31454224,Relatively Low,10.31694886,Relatively Low
10006570,PASSAGES WOMEN'S COMMUNITY CORRECTIONAL FACILITY,1001 SOUTH 27TH STREET,BILLINGS,YELLOWSTONE,MT,1001 SOUTH 27TH STREET BILLINGS MT 59101,YELLOWSTONE_MT,59101,184,MULTI,NOT AVAILABLE,OPEN,N,45.771944,-108.493204,10.9779,42.2826,66.9536,35.0177,373881.3072,13.31454224,Relatively Low,10.31694886,Relatively Low
10005506,ALAMANCE COUNTY DETENTION CENTER,109 SOUTH MAPLE STREET,GRAHAM,ALAMANCE,NC,109 SOUTH MAPLE STREET GRAHAM NC 27253,ALAMANCE_NC,27253,396,COUNTY,NOT AVAILABLE,OPEN,N,36.068254,-79.403624,50.1094,97.9375,125.625,91.9219,8578.392117,3.783411853,Very Low,3.837915045,Very Low
10006433,ALEXANDER COUNTY LAW ENFORCEMENT CENTER,91 COMMERCIAL PARK AVE,TAYLORSVILLE,ALEXANDER,NC,91 COMMERCIAL PARK AVE TAYLORSVILLE NC 28681,ALEXANDER_NC,28681,164,COUNTY,NOT AVAILABLE,OPEN,N,35.908636,-81.179902,31.3,81.5,113.85,74.8,9123.376707,3.861892595,Very Low,2.621922995,Very Low
10004176,ALEXANDER REGIONAL JUVENILE DETENTION CENTER,928 NC HWY 16 S,TAYLORSVILLE,ALEXANDER,NC,928 NC HWY 16 S TAYLORSVILLE NC 28681,ALEXANDER_NC,28681,24,STATE,JUVENILE,OPEN,N,35.915667,-81.182672,31.3,81.5,113.85,74.8,9123.376707,3.861892595,Very Low,2.621922995,Very Low
10001023,ALEXANDER CORRECTIONAL INSTITUTION,633 OLD LANDFILL RD,TAYLORSVILLE,ALEXANDER,NC,633 OLD LANDFILL RD TAYLORSVILLE NC 28681,ALEXANDER_NC,28681,1180,STATE,CLOSE,OPEN,N,35.915667,-81.182672,31.3,81.5,113.85,74.8,9123.376707,3.861892595,Very Low,2.621922995,Very Low
10005497,ALLEGHANY COUNTY JAIL,40 ALLEGHANY STREET,SPARTA,ALLEGHANY,NC,40 ALLEGHANY STREET SPARTA NC 28675,ALLEGHANY_NC,28675,76,COUNTY,NOT AVAILABLE,OPEN,N,36.506692,-81.120277,1.38889,27.6111,66.4722,21.5278,338.1109021,1.287561692,Very Low,1.492026392,Very Low
10001791,ANSON COUNTY JAIL,119 N WASHINGTON ST,WADESBORO,ANSON,NC,119 N WASHINGTON ST WADESBORO NC 28170,ANSON_NC,28170,60,COUNTY,NOT AVAILABLE,OPEN,N,34.966924,-80.07583,64.2346,113.531,139.802,107.889,9354.627058,3.894249877,Very Low,3.746197411,Very Low
10001790,ANSON CI - FEMALE,552 PRISON CAMP RD,POLKTON,ANSON,NC,552 PRISON CAMP RD POLKTON NC 28135,ANSON_NC,28135,1850,STATE,CLOSE,OPEN,N,34.985593,-80.178051,64.2346,113.531,139.802,107.889,9354.627058,3.894249877,Very Low,3.746197411,Very Low
10005496,ASHE COUNTY JAIL,140 GOVERNMENT CIRCLE,JEFFERSON,ASHE,NC,140 GOVERNMENT CIRCLE JEFFERSON NC 28640,ASHE_NC,28640,165,COUNTY,NOT AVAILABLE,OPEN,N,36.418853,-81.460313,0.242424,18.4242,55.8333,13.5,533.6332977,1.499095484,Very Low,1.663815961,Very Low
10005505,AVERY COUNTY JAIL / SHERIFF,300 SCHULTZ CIRCLE,NEWLAND,AVERY,NC,300 SCHULTZ CIRCLE NEWLAND NC 28657,AVERY_NC,28657,62,COUNTY,NOT AVAILABLE,OPEN,N,36.086558,-81.92676,0.2,12.3143,44.2286,8.71429,1673.161288,2.194122772,Very Low,1.908265514,Very Low
10001754,MOUNTAIN VIEW CORRECTIONAL INSTITUTION,545 AMITY PARK RD,SPRUCE PINE,AVERY,NC,545 AMITY PARK RD SPRUCE PINE NC 28777,AVERY_NC,28777,884,STATE,MEDIUM,OPEN,N,35.914673,-82.07036,0.2,12.3143,44.2286,8.71429,1673.161288,2.194122772,Very Low,1.908265514,Very Low
10006147,AVERY-MITCHELL CORRECTIONAL INSTITUTION,600 AMITY PARK RD,SPRUCE PINE,AVERY,NC,600 AMITY PARK RD SPRUCE PINE NC 28777,AVERY_NC,28777,816,STATE,MEDIUM,OPEN,N,35.914673,-82.07036,0.2,12.3143,44.2286,8.71429,1673.161288,2.194122772,Very Low,1.908265514,Very Low
10005515,BEAUFORT COUNTY DETENTION CENTER,112 W. 2ND ST,WASHINGTON,BEAUFORT,NC,112 W. 2ND ST WASHINGTON NC 27889,BEAUFORT_NC,27889,85,COUNTY,NOT AVAILABLE,OPEN,N,35.54382,-77.054967,62.3248,110.538,136.325,104.504,158191.6853,9.995615453,Relatively Low,11.13167033,Relatively Low
10001759,BERTIE CORRECTIONAL INSTITUTION,218 COOPER HILL RD,WINDSOR,BERTIE,NC,218 COOPER HILL RD WINDSOR NC 27983,BERTIE_NC,27983,1504,STATE,CLOSE,OPEN,N,35.975477,-76.908337,60.8857,108.695,134.543,102.571,188.0706759,1.058900981,Very Low,1.138670122,Very Low
10002634,BERTIE MARTIN REGIONAL JAIL,230 COUNTY FARM RD,WINDSOR,BERTIE,NC,230 COUNTY FARM RD WINDSOR NC 27983,BERTIE_NC,27983,90,COUNTY,NOT AVAILABLE,OPEN,N,36.001183,-76.953566,60.8857,108.695,134.543,102.571,188.0706759,1.058900981,Very Low,1.138670122,Very Low
10001795,BLADEN CORRECTIONAL CENTER,5853 US HWY 701 N,ELIZABETHTOWN,BLADEN,NC,5853 US HWY 701 N ELIZABETHTOWN NC 28337,BLADEN_NC,28337,172,STATE,MINIMUM,CLOSED,N,34.625469,-78.610046,61.4848,113.879,140.515,107.189,295475.6415,12.30992906,Relatively Low,14.36850707,Relatively Moderate
10001796,BLADEN COUNTY JAIL,299 SMITH CIR,ELIZABETHTOWN,BLADEN,NC,299 SMITH CIR ELIZABETHTOWN NC 28337,BLADEN_NC,28337,79,COUNTY,NOT AVAILABLE,OPEN,N,34.614598,-78.607834,61.4848,113.879,140.515,107.189,295475.6415,12.30992906,Relatively Low,14.36850707,Relatively Moderate
10004228,BRUNSWICK COUNTY DETENTION CENTER,70 STAMP ACT DR,BOLIVIA,BRUNSWICK,NC,70 STAMP ACT DR BOLIVIA NC 28422,BRUNSWICK_NC,28422,444,COUNTY,NOT AVAILABLE,OPEN,N,34.069135,-78.148196,64.9286,114.833,141,108.833,2625393.149,25.49645327,Relatively Moderate,28.60507839,Relatively High
10002641,BUNCOMBE COUNTY DETENTION CENTER,20 DAVIDSON DR,ASHEVILLE,BUNCOMBE,NC,20 DAVIDSON DR ASHEVILLE NC 28801,BUNCOMBE_NC,28801,604,COUNTY,MAXIMUM,OPEN,N,35.596107,-82.547796,8.79592,49.3571,87.2245,42.5816,67173.65267,7.513021706,Relatively Low,7.308895619,Relatively Low
10006217,SWANNANOA CORRECTIONAL CENTER FOR WOMEN,55 LAKE EDEN ROAD,BLACK MOUNTAIN,BUNCOMBE,NC,55 LAKE EDEN ROAD BLACK MOUNTAIN NC 28711,BUNCOMBE_NC,28711,366,STATE,MINIMUM,OPEN,N,35.614745,-82.321801,8.79592,49.3571,87.2245,42.5816,67173.65267,7.513021706,Relatively Low,7.308895619,Relatively Low
10002639,BUNCOMBE CORRECTIONAL CENTER,HWY 251 N,ASHEVILLE,BUNCOMBE,NC,HWY 251 N ASHEVILLE NC 28814,BUNCOMBE_NC,28814,182,STATE,MINIMUM,CLOSED,N,35.589294,-82.554791,8.79592,49.3571,87.2245,42.5816,67173.65267,7.513021706,Relatively Low,7.308895619,Relatively Low
10001773,BLACK MOUNTAIN CORRECTIONAL CENTER FOR WOMEN,1449 N FORK RD,BLACK MOUNTAIN,BUNCOMBE,NC,1449 N FORK RD BLACK MOUNTAIN NC 28711,BUNCOMBE_NC,28711,80,STATE,MINIMUM,CLOSED,N,35.614745,-82.321801,8.79592,49.3571,87.2245,42.5816,67173.65267,7.513021706,Relatively Low,7.308895619,Relatively Low
10004188,WESTERN AREA MULTIPURPOSE JUVENILE CRISIS AND ASSESMENT CENTER,20 LEES CREEK RD,ASHEVILLE,BUNCOMBE,NC,20 LEES CREEK RD ASHEVILLE NC 28806,BUNCOMBE_NC,28806,4,STATE,JUVENILE,OPEN,N,35.615167,-82.628065,8.79592,49.3571,87.2245,42.5816,67173.65267,7.513021706,Relatively Low,7.308895619,Relatively Low
10002640,CRAGGY CORRECTIONAL CENTER,2992 RIVERSIDE DRIVE,ASHEVILLE,BUNCOMBE,NC,2992 RIVERSIDE DRIVE ASHEVILLE NC 28804,BUNCOMBE_NC,28804,408,STATE,MEDIUM,OPEN,N,35.608881,-82.577023,8.79592,49.3571,87.2245,42.5816,67173.65267,7.513021706,Relatively Low,7.308895619,Relatively Low
10002637,BURKE-CATAWBA DISTRICT CONFINEMENT FACILITY,148 GOVERNMENT DR,MORGANTON,BURKE,NC,148 GOVERNMENT DR MORGANTON NC 28655,BURKE_NC,28655,176,COUNTY,NOT AVAILABLE,OPEN,N,35.720809,-81.680298,31.8182,79.5325,112.571,73.0779,14708.66867,4.528344342,Very Low,4.671625076,Very Low
10002636,BURKE COUNTY JAIL (DOWNTOWN JAIL),201 S GREEN ST,MORGANTON,BURKE,NC,201 S GREEN ST MORGANTON NC 28655,BURKE_NC,28655,66,COUNTY,NOT AVAILABLE,OPEN,N,35.745553,-81.685531,31.8182,79.5325,112.571,73.0779,14708.66867,4.528344342,Very Low,4.671625076,Very Low
10006348,BURKE CRV CENTER,5161 WESTERN AVE,MORGANTON,BURKE,NC,5161 WESTERN AVE MORGANTON NC 28655,BURKE_NC,28655,248,STATE,MINIMUM,OPEN,N,35.741394,-81.682607,31.8182,79.5325,112.571,73.0779,14708.66867,4.528344342,Very Low,4.671625076,Very Low
10004179,WESTERN YOUTH INSTITUTION,5155 WESTERN AVE,MORGANTON,BURKE,NC,5155 WESTERN AVE MORGANTON NC 28655,BURKE_NC,28655,785,STATE,JUVENILE,CLOSED,N,35.741394,-81.682607,31.8182,79.5325,112.571,73.0779,14708.66867,4.528344342,Very Low,4.671625076,Very Low
10001769,FOOTHILLS CORRECTIONAL INSTITUTION,5150 WESTERN AVE,MORGANTON,BURKE,NC,5150 WESTERN AVE MORGANTON NC 28655,BURKE_NC,28655,858,STATE,CLOSE,OPEN,N,35.741394,-81.682607,31.8182,79.5325,112.571,73.0779,14708.66867,4.528344342,Very Low,4.671625076,Very Low
10001785,CABARRUS COUNTY JAIL,30 CORBAN AVE SE,CONCORD,CABARRUS,NC,30 CORBAN AVE SE CONCORD NC 28025,CABARRUS_NC,28025,665,COUNTY,NOT AVAILABLE,OPEN,N,35.409329,-80.577967,53.931,102.983,131.431,97.3621,6695.84296,3.483507436,Very Low,2.491560254,Very Low
10004204,STONEWALL JACKSON YOUTH DEVELOPMENT CENTER,850 HOLSHOUSER ROAD,CONCORD,CABARRUS,NC,850 HOLSHOUSER ROAD CONCORD NC 28027,CABARRUS_NC,28027,96,STATE,JUVENILE,OPEN,N,35.401332,-80.636764,53.931,102.983,131.431,97.3621,6695.84296,3.483507436,Very Low,2.491560254,Very Low
10004205,CABARRUS CORRECTIONAL CENTER,130 DUTCH RD,MOUNT PLEASANT,CABARRUS,NC,130 DUTCH RD MOUNT PLEASANT NC 28124,CABARRUS_NC,28124,50,STATE,MINIMUM,CLOSED,N,35.39972,-80.434608,53.931,102.983,131.431,97.3621,6695.84296,3.483507436,Very Low,2.491560254,Very Low
10006583,CABARRUS REGIONAL JUVENILE DETENTION CENTER,822 MCWHORTER ROAD,CONCORD,CABARRUS,NC,822 MCWHORTER ROAD CONCORD NC 28027,CABARRUS_NC,28027,30,STATE,JUVENILE,OPEN,N,35.401332,-80.636764,53.931,102.983,131.431,97.3621,6695.84296,3.483507436,Very Low,2.491560254,Very Low
10002635,CALDWELL COUNTY DETENTION CENTER,2351 MORGANTON BLVD SW,LENOIR,CALDWELL,NC,2351 MORGANTON BLVD SW LENOIR NC 28645,CALDWELL_NC,28645,185,COUNTY,NOT AVAILABLE,OPEN,N,35.911747,-81.532526,26.7606,76.4648,110.338,69.5775,11101.03118,4.122899637,Very Low,3.920491139,Very Low
10004170,CALDWELL CORRECTIONAL CENTER,480 PLEASANT HILL RD,LENOIR,CALDWELL,NC,480 PLEASANT HILL RD LENOIR NC 28645,CALDWELL_NC,28645,238,STATE,MINIMUM,OPEN,N,35.911747,-81.532526,26.7606,76.4648,110.338,69.5775,11101.03118,4.122899637,Very Low,3.920491139,Very Low
10001789,CARTERET COUNTY DETENTION FACILITY,306 CRAVEN ST,BEAUFORT,CARTERET,NC,306 CRAVEN ST BEAUFORT NC 28516,CARTERET_NC,28516,117,COUNTY,NOT AVAILABLE,OPEN,N,34.719422,-76.661859,56.5526,104.842,130.447,99.6184,2087533.561,23.62070256,Relatively Moderate,24.37640245,Relatively Moderate
10004216,CARTERET CORRECTIONAL CENTER,1084 ORANGE ST,NEWPORT,CARTERET,NC,1084 ORANGE ST NEWPORT NC 28570,CARTERET_NC,28570,300,STATE,MINIMUM,OPEN,N,34.78103,-76.845946,56.5526,104.842,130.447,99.6184,2087533.561,23.62070256,Relatively Moderate,24.37640245,Relatively Moderate
10005500,CASWELL COUNTY DETENTION CENTER,231 COUNTY PARK RD,YANCEYVILLE,CASWELL,NC,231 COUNTY PARK RD YANCEYVILLE NC 27379,CASWELL_NC,27379,108,COUNTY,NOT AVAILABLE,OPEN,N,36.407164,-79.335421,52.7121,100,126.818,94.197,1894.776792,2.28700795,Very Low,2.490990613,Very Low
10001749,CASWELL CORRECTIONAL CENTER,444 COUNTY HOME RD,BLANCH,CASWELL,NC,444 COUNTY HOME RD BLANCH NC 27212,CASWELL_NC,27212,460,STATE,MEDIUM,OPEN,N,36.41881,-79.342246,52.7121,100,126.818,94.197,1894.776792,2.28700795,Very Low,2.490990613,Very Low
10001750,DAN RIVER PRISON WORK FARM,981 MURRAY RD,BLANCH,CASWELL,NC,981 MURRAY RD BLANCH NC 27212,CASWELL_NC,27212,640,STATE,MINIMUM,OPEN,N,36.432696,-79.347151,52.7121,100,126.818,94.197,1894.776792,2.28700795,Very Low,2.490990613,Very Low
10004187,CATAWBA COUNTY DETENTION FACILITY / JUSTICE CENTER,100 B SOUTHWEST BLVD,NEWTON,CATAWBA,NC,100 B SOUTHWEST BLVD NEWTON NC 28658,CATAWBA_NC,28658,268,COUNTY,MAXIMUM,OPEN,N,35.660817,-81.233587,40.5806,91.3064,122.226,84.8871,18869.08744,4.920379735,Very Low,4.213263124,Very Low
10002638,CATAWBA CORRECTIONAL CENTER,1347 PRISON CAMP RD,NEWTON,CATAWBA,NC,1347 PRISON CAMP RD NEWTON NC 28658,CATAWBA_NC,28658,246,STATE,MINIMUM,OPEN,N,35.670117,-81.224805,40.5806,91.3064,122.226,84.8871,18869.08744,4.920379735,Very Low,4.213263124,Very Low
10005513,CHATHAM COUNTY DETENTION CENTER,627 RENAISSANCE DRIVE,PITTSBORO,CHATHAM,NC,627 RENAISSANCE DRIVE PITTSBORO NC 27312,CHATHAM_NC,27312,50,COUNTY,NOT AVAILABLE,OPEN,N,35.720904,-79.175653,50.4571,100.067,128.143,93.7238,5257.320537,3.213683781,Very Low,2.908426337,Very Low
10006216,CHATHAM YOUTH DEVELOPMENT CENTER,560 PROGRESS BLVD.,SILER CITY,CHATHAM,NC,560 PROGRESS BLVD. SILER CITY NC 27344,CHATHAM_NC,27344,32,STATE,JUVENILE,OPEN,N,35.720125,-79.423854,50.4571,100.067,128.143,93.7238,5257.320537,3.213683781,Very Low,2.908426337,Very Low
10005526,CHEROKEE COUNTY JAIL,577 REGAL STREET,MURPHY,CHEROKEE,NC,577 REGAL STREET MURPHY NC 28906,CHEROKEE_NC,28906,150,COUNTY,MAXIMUM,OPEN,N,35.101786,-84.028659,17.2958,65.1127,101.465,57.5775,1876.147401,2.279487985,Very Low,2.994264675,Very Low
10005502,CHOWAN LAW ENFORCEMENT CENTER,305 WEST FREEMASON STREET,EDENTON,CHOWAN,NC,305 WEST FREEMASON STREET EDENTON NC 27932,CHOWAN_NC,27932,50,COUNTY,NOT AVAILABLE,OPEN,N,36.065539,-76.611893,57.8077,106.462,133.385,100.154,9603.616785,3.928498541,Very Low,4.792463438,Very Low
10005503,CHOWAN COUNTY JAIL,100 COURT STREET,EDENTON,CHOWAN,NC,100 COURT STREET EDENTON NC 27932,CHOWAN_NC,27932,23,COUNTY,NOT AVAILABLE,OPEN,N,36.058668,-76.607455,57.8077,106.462,133.385,100.154,9603.616785,3.928498541,Very Low,4.792463438,Very Low
10006131,CLAY COUNTY JAIL,281 COURTHOUSE DR,HAYESVILLE,CLAY,NC,281 COURTHOUSE DR HAYESVILLE NC 28904,CLAY_NC,28904,52,COUNTY,NOT AVAILABLE,OPEN,N,35.045802,-83.818407,8.5641,46.5128,84.9744,39.6923,581.5538274,1.542688688,Very Low,2.221503177,Very Low
10001024,CLEVELAND CORRECTIONAL CENTER,260 KEMPER RD,SHELBY,CLEVELAND,NC,260 KEMPER RD SHELBY NC 28152,CLEVELAND_NC,28152,142,STATE,MEDIUM,CLOSED,N,35.291913,-81.540203,44.5507,94.5942,125.449,88.3913,13570.72307,4.408416828,Very Low,4.435889503,Very Low
10002642,CLEVELAND COUNTY LAW ENFORCEMENT DETENTION CENTER,100 JUSTICE PL,SHELBY,CLEVELAND,NC,100 JUSTICE PL SHELBY NC 28150,CLEVELAND_NC,28150,50,COUNTY,NOT AVAILABLE,OPEN,N,35.290787,-81.535491,44.5507,94.5942,125.449,88.3913,13570.72307,4.408416828,Very Low,4.435889503,Very Low
10002643,CLEVELAND COUNTY DETENTION CENTER,407 MCBRAYER ST,SHELBY,CLEVELAND,NC,407 MCBRAYER ST SHELBY NC 28150,CLEVELAND_NC,28150,50,COUNTY,NOT AVAILABLE,OPEN,N,35.286607,-81.54432,44.5507,94.5942,125.449,88.3913,13570.72307,4.408416828,Very Low,4.435889503,Very Low
10001800,COLUMBUS COUNTY JAIL,805 WASHINGTON ST,WHITEVILLE,COLUMBUS,NC,805 WASHINGTON ST WHITEVILLE NC 28472,COLUMBUS_NC,28472,192,COUNTY,NOT AVAILABLE,OPEN,N,34.334667,-78.69928,64.9366,116.113,142.303,109.549,365369.5055,13.21272577,Relatively Low,14.72725498,Relatively Moderate
10001799,TABOR CORRECTIONAL INSTITUTION,4600 SWAMP FOX HWY W,TABOR CITY,COLUMBUS,NC,4600 SWAMP FOX HWY W TABOR CITY NC 28463,COLUMBUS_NC,28463,1752,STATE,CLOSE,OPEN,N,34.187497,-78.911813,64.9366,116.113,142.303,109.549,365369.5055,13.21272577,Relatively Low,14.72725498,Relatively Moderate
10001798,COLUMBUS CORRECTIONAL INSTITUTION,1255 PRISON CAMP RD,WHITEVILLE,COLUMBUS,NC,1255 PRISON CAMP RD WHITEVILLE NC 28472,COLUMBUS_NC,28472,698,STATE,MEDIUM,OPEN,N,34.334667,-78.69928,64.9366,116.113,142.303,109.549,365369.5055,13.21272577,Relatively Low,14.72725498,Relatively Moderate
10006128,CRAVEN COUNTY JAIL,1100 CLARKS ROAD,NEW BERN,CRAVEN,NC,1100 CLARKS ROAD NEW BERN NC 28563,CRAVEN_NC,28563,292,COUNTY,MAXIMUM,OPEN,N,35.121888,-77.079527,62.5446,112.436,138.812,106.158,1267521.548,20.00169371,Relatively Moderate,18.17529388,Relatively Moderate
10001787,CRAVEN CORRECTIONAL INSTITUTION,600 ALLIGATOR RD,VANCEBORO,CRAVEN,NC,600 ALLIGATOR RD VANCEBORO NC 28586,CRAVEN_NC,28586,850,STATE,MEDIUM,OPEN,N,35.303256,-77.156931,62.5446,112.436,138.812,106.158,1267521.548,20.00169371,Relatively Moderate,18.17529388,Relatively Moderate
10004214,CUMBERLAND COUNTY DETENTION CENTER,204 GILLESPIE ST,FAYETTEVILLE,CUMBERLAND,NC,204 GILLESPIE ST FAYETTEVILLE NC 28301,CUMBERLAND_NC,28301,884,COUNTY,NOT AVAILABLE,OPEN,N,35.049687,-78.880674,60.6354,111.573,137.552,105.135,421607.7027,13.85855132,Relatively Low,12.56255141,Relatively Low
10004215,CUMBERLAND REGIONAL JUVENILE DETENTION CENTER,1911 COLISEUM DR,FAYETTEVILLE,CUMBERLAND,NC,1911 COLISEUM DR FAYETTEVILLE NC 28306,CUMBERLAND_NC,28306,18,STATE,JUVENILE,OPEN,N,35.016996,-78.890769,60.6354,111.573,137.552,105.135,421607.7027,13.85855132,Relatively Low,12.56255141,Relatively Low
10005498,CURRITUCK COUNTY JAIL,407 MAPLE ROAD,MAPLE,CURRITUCK,NC,407 MAPLE ROAD MAPLE NC 27956,CURRITUCK_NC,27956,62,COUNTY,NOT AVAILABLE,OPEN,N,36.399512,-76.019219,42.8936,90.8936,118.447,84.3191,43913.84907,6.520518886,Relatively Low,4.161286991,Very Low
10004163,DARE COUNTY JAIL,1044 DRIFTWOOD DR,MANTEO,DARE,NC,1044 DRIFTWOOD DR MANTEO NC 27954,DARE_NC,27954,133,COUNTY,NOT AVAILABLE,OPEN,N,34.882456,-76.905552,45.9286,94.4857,120.143,88.6429,306722.1547,12.46417021,Relatively Low,11.04658822,Relatively Low
10005512,DAVIDSON COUNTY DETENTION FACILITY,110 WEST CENTER STREET,LEXINGTON,DAVIDSON,NC,110 WEST CENTER STREET LEXINGTON NC 27292,DAVIDSON_NC,27292,283,COUNTY,NOT AVAILABLE,OPEN,N,35.826264,-80.254693,47.2442,96.9535,126.047,90.9302,13112.17174,4.358193732,Very Low,3.819669517,Very Low
10004178,NORTH PIEDMONT CORRECTIONAL CENTER FOR WOMEN,1420 RALEIGH RD,LEXINGTON,DAVIDSON,NC,1420 RALEIGH RD LEXINGTON NC 27292,DAVIDSON_NC,27292,136,STATE,MINIMUM,CLOSED,N,35.821867,-80.239099,47.2442,96.9535,126.047,90.9302,13112.17174,4.358193732,Very Low,3.819669517,Very Low
10004177,DAVIDSON CORRECTIONAL CENTER,1400 THOMASON ST,LEXINGTON,DAVIDSON,NC,1400 THOMASON ST LEXINGTON NC 27292,DAVIDSON_NC,27292,258,STATE,MINIMUM,OPEN,N,35.818527,-80.234653,47.2442,96.9535,126.047,90.9302,13112.17174,4.358193732,Very Low,3.819669517,Very Low
10005510,DAVIE COUNTY DETENTION CENTER,135 GREEN STREET,MOCKSVILLE,DAVIE,NC,135 GREEN STREET MOCKSVILLE NC 27028,DAVIE_NC,27028,72,COUNTY,NOT AVAILABLE,OPEN,N,35.895187,-80.558076,44.9318,95,124.659,88.7727,4698.713678,3.095574896,Very Low,2.42341745,Very Low
10005528,DUPLIN COUNTY JAIL,208 DUPLIN STREET,KENANSVILLE,DUPLIN,NC,208 DUPLIN STREET KENANSVILLE NC 28349,DUPLIN_NC,28349,97,COUNTY,NOT AVAILABLE,OPEN,N,34.961304,-77.963469,63.4628,113.975,139.893,107.248,79800.56019,7.957017297,Relatively Low,8.922362227,Relatively Low
